Date,Temperature,Site,Depth
2005-08-25,17.06933,TL,8
2005-08-25,14.25276,TL,12
2005-08-26,16.52449,TL,4
2005-08-26,13.48819,TL,8
2005-08-26,10.09760,TL,12
2005-08-27,16.39502,TL,4
2005-08-27,14.40525,TL,8
2005-08-27,12.21047,TL,12
2005-08-28,16.91148,TL,4
2005-08-28,15.66286,TL,8
2005-08-28,14.10825,TL,12
2005-08-29,16.86691,TL,4
2005-08-29,15.70629,TL,8
2005-08-29,14.31664,TL,12
2005-08-30,17.17040,TL,4
2005-08-30,15.73613,TL,8
2005-08-30,14.10255,TL,12
2005-08-31,17.12948,TL,4
2005-08-31,15.96817,TL,8
2005-08-31,14.44638,TL,12
2005-09-01,17.18297,TL,4
2005-09-01,16.81134,TL,8
2005-09-01,16.22348,TL,12
2005-09-02,18.49218,TL,4
2005-09-02,18.00563,TL,8
2005-09-02,17.36210,TL,12
2005-09-03,18.39806,TL,4
2005-09-03,17.70570,TL,8
2005-09-03,15.26653,TL,12
2005-09-04,18.47126,TL,4
2005-09-04,16.41126,TL,8
2005-09-04,11.34804,TL,12
2005-09-05,19.24226,TL,4
2005-09-05,15.33917,TL,8
2005-09-05,10.25931,TL,12
2005-09-06,17.46394,TL,4
2005-09-06,11.04004,TL,8
2005-09-06,9.56306,TL,12
2005-09-07,18.01997,TL,4
2005-09-07,14.19346,TL,8
2005-09-07,11.24591,TL,12
2005-09-08,18.46533,TL,4
2005-09-08,15.93634,TL,8
2005-09-08,12.16054,TL,12
2005-09-09,18.33385,TL,4
2005-09-09,15.65788,TL,8
2005-09-09,11.73011,TL,12
2005-09-10,17.88675,TL,4
2005-09-10,14.60935,TL,8
2005-09-10,9.07078,TL,12
2005-09-11,16.05514,TL,4
2005-09-11,10.14100,TL,8
2005-09-11,7.44972,TL,12
2005-09-12,10.44674,TL,4
2005-09-12,9.05619,TL,8
2005-09-12,7.95129,TL,12
2005-09-13,10.43722,TL,4
2005-09-13,9.38699,TL,8
2005-09-13,8.79153,TL,12
2005-09-14,10.51424,TL,4
2005-09-14,9.52972,TL,8
2005-09-14,7.80570,TL,12
2005-09-15,12.50722,TL,4
2005-09-15,11.88581,TL,8
2005-09-15,10.03478,TL,12
2005-09-16,12.46181,TL,4
2005-09-16,11.74316,TL,8
2005-09-16,11.01299,TL,12
2005-09-17,13.39875,TL,4
2005-09-17,12.57227,TL,8
2005-09-17,12.30166,TL,12
2005-09-18,13.81993,TL,4
2005-09-18,13.66578,TL,8
2005-09-18,13.42510,TL,12
2005-09-19,14.08160,TL,4
2005-09-19,13.70859,TL,8
2005-09-19,13.52822,TL,12
2005-09-20,15.00729,TL,4
2005-09-20,14.68229,TL,8
2005-09-20,14.58075,TL,12
2005-09-21,16.31479,TL,4
2005-09-21,16.27479,TL,8
2005-09-21,15.96747,TL,12
2005-09-22,16.56021,TL,4
2005-09-22,16.54238,TL,8
2005-09-22,16.32708,TL,12
2005-09-23,16.15444,TL,4
2005-09-23,16.04647,TL,8
2005-09-23,15.62422,TL,12
2005-09-24,16.37813,TL,4
2005-09-24,16.41144,TL,8
2005-09-24,15.76530,TL,12
2005-09-25,14.85500,TL,4
2005-09-25,13.72354,TL,8
2005-09-25,11.31176,TL,12
2005-09-26,13.66167,TL,4
2005-09-26,13.17438,TL,8
2005-09-26,12.15288,TL,12
2005-09-27,14.65632,TL,4
2005-09-27,14.29919,TL,8
2005-09-27,13.57713,TL,12
2005-09-28,14.88938,TL,4
2005-09-28,12.11103,TL,8
2005-09-28,7.64698,TL,12
2005-09-29,10.05347,TL,4
2005-09-29,7.43712,TL,8
2005-09-29,6.11985,TL,12
2005-09-30,13.94917,TL,4
2005-09-30,13.18649,TL,8
2005-09-30,9.59815,TL,12
2005-10-01,12.86778,TL,4
2005-10-01,10.32334,TL,8
2005-10-01,7.25434,TL,12
2005-10-02,12.05215,TL,4
2005-10-02,9.65478,TL,8
2005-10-02,6.37758,TL,12
2005-10-03,11.79403,TL,4
2005-10-03,9.67183,TL,8
2005-10-03,6.31181,TL,12
2005-10-04,11.88188,TL,4
2005-10-04,10.08430,TL,8
2005-10-04,6.32450,TL,12
2005-10-05,12.91681,TL,4
2005-10-05,10.82405,TL,8
2005-10-05,8.37458,TL,12
2005-10-06,12.80951,TL,4
2005-10-06,11.30582,TL,8
2005-10-06,8.87240,TL,12
2005-10-07,12.28333,TL,4
2005-10-07,11.29087,TL,8
2005-10-07,9.23324,TL,12
2005-10-08,12.94910,TL,4
2005-10-08,11.35858,TL,8
2005-10-08,9.78888,TL,12
2005-10-09,13.50583,TL,4
2005-10-09,13.28742,TL,8
2005-10-09,12.15350,TL,12
2005-10-10,13.58403,TL,4
2005-10-10,13.51020,TL,8
2005-10-10,13.46783,TL,12
2005-10-11,13.85792,TL,4
2005-10-11,13.77195,TL,8
2005-10-11,13.52144,TL,12
2005-10-12,14.64868,TL,4
2005-10-12,14.74971,TL,8
2005-10-12,14.47288,TL,12
2005-10-13,14.91111,TL,4
2005-10-13,14.95031,TL,8
2005-10-13,15.02480,TL,12
2005-10-14,14.78132,TL,4
2005-10-14,14.79889,TL,8
2005-10-14,14.86400,TL,12
2005-10-15,14.57118,TL,4
2005-10-15,14.81297,TL,8
2005-10-15,14.95200,TL,12
2005-10-16,14.68111,TL,4
2005-10-16,14.77364,TL,8
2005-10-16,14.85944,TL,12
2005-10-17,14.52854,TL,4
2005-10-17,14.61167,TL,8
2005-10-17,14.72276,TL,12
2005-10-18,14.43813,TL,4
2005-10-18,14.52567,TL,8
2005-10-18,14.62082,TL,12
2005-10-19,14.32382,TL,4
2005-10-19,14.03951,TL,8
2005-10-19,13.04269,TL,12
2005-10-20,13.71833,TL,4
2005-10-20,12.58958,TL,8
2005-10-20,9.97968,TL,12
2005-10-21,11.81222,TL,4
2005-10-21,9.20419,TL,8
2005-10-21,7.33197,TL,12
2005-10-22,8.78611,TL,4
2005-10-22,6.86852,TL,8
2005-10-22,5.68938,TL,12
2005-10-23,10.31556,TL,4
2005-10-23,9.34013,TL,8
2005-10-23,7.74983,TL,12
2005-10-24,9.72736,TL,4
2005-10-24,9.72039,TL,8
2005-10-24,8.21290,TL,12
2005-10-25,9.54299,TL,4
2005-10-25,9.37596,TL,8
2005-10-25,8.71679,TL,12
2005-10-26,9.19653,TL,4
2005-10-26,9.22874,TL,8
2005-10-26,9.28380,TL,12
2005-10-27,9.06667,TL,4
2005-10-27,9.12238,TL,8
2005-10-27,9.22137,TL,12
2005-10-28,8.96646,TL,4
2005-10-28,9.03506,TL,8
2005-10-28,9.14369,TL,12
